CustomerID,Name,Gender,DateOfBirth,Address,City,State,ZipCode,RiskRating,Email,CustomerSince,AccountBalance
CUST0910,Michelle Long,Female,1990-10-19,79879 Nathan Groves,Coopertown,Colorado,83606,3,munozveronica@example.net,2007-11-30,22967.47
CUST0911,Wendy Cook,Male,1981-04-10,5692 Schneider Garden Suite 438,Codyhaven,Connecticut,79735,3,milleralexander@example.net,2009-12-14,96623.1
CUST0912,James Rodriguez,Male,2006-08-31,7447 Jones Hill,Jacksonchester,Delaware,72544,4,burtonashley@example.net,2005-08-19,82344.99
CUST0913,Joshua Stephenson,Male,1961-03-01,10378 Molly Square Suite 068,Lake Raventown,Utah,90748,3,walkerpatrick@example.com,2020-02-26,41081.35
CUST0914,James Mclaughlin,Male,1949-01-26,836 Shannon Motorway,Rhondachester,New Hampshire,59861,4,zperkins@example.net,2024-09-15,58643.58
CUST0915,Luke Jacobson,Male,1965-01-31,4465 John Haven,New Jamesville,Washington,98800,4,jacobslaura@example.com,2011-11-25,22651.46
CUST0916,Raymond Garcia,Male,1941-04-21,8270 Woodard Summit Apt. 007,Austinmouth,Maryland,55471,5,andradejoseph@example.net,2020-02-10,78816.6
CUST0917,Cheryl Smith,Male,1955-03-30,3613 Jones Mill,New Chris,Missouri,43264,5,creese@example.net,2013-12-06,89685.23
CUST0918,Troy Jackson,Female,1978-03-12,0683 Schneider Rest,Lake Melissahaven,North Dakota,94661,4,kjones@example.org,2018-05-03,46663.4
CUST0919,Angela Taylor,Male,1940-10-10,658 Perez Loop,East Christina,Kentucky,32460,1,smithashley@example.net,2017-06-21,97641.57
CUST0920,Anthony Moore,Female,1945-08-25,95611 John View,Jamesbury,New Hampshire,95151,3,denisedavis@example.net,2019-04-26,67495.73
CUST0921,Matthew Garcia,Male,1951-04-09,072 Jill Alley Apt. 317,East Jamesmouth,Mississippi,26794,4,hardinkyle@example.org,2008-06-11,24871.42
CUST0922,Lauren Little,Male,1935-11-15,46921 Rick Fields Apt. 243,Kennedyberg,West Virginia,40885,3,ywilliamson@example.net,2015-08-11,93636.51
CUST0923,David Fisher,Male,1957-06-16,46368 Christopher Point,Lindaberg,Illinois,13834,4,amyschultz@example.com,2010-07-07,64447.64
CUST0924,Tiffany Mcbride,Male,2004-04-04,7682 Kelly Trail,South Cathyhaven,West Virginia,62318,3,melissamason@example.net,2010-02-05,62446.43
CUST0925,Amanda Liu,Male,1988-02-20,4848 Richards Squares,New Aaron,Oregon,21023,5,ilewis@example.org,2022-04-10,65506.66
CUST0926,Kenneth Turner,Male,1968-03-20,7026 James Common Suite 041,Woodwardside,Minnesota,85481,2,daisymorgan@example.org,2010-08-27,73060.27
CUST0927,David Torres,Male,1976-06-21,29311 Johnson Views,Parkerfurt,Maryland,05643,4,ycarr@example.com,2022-07-24,61960.64
CUST0928,Howard Klein,Female,1999-03-08,124 Carla Harbor Apt. 052,Chandlerhaven,West Virginia,37675,4,jason13@example.net,2022-07-02,38582.53
CUST0929,Brandon White,Female,1938-05-23,92215 Bobby Dam Suite 998,Port Janeside,Montana,04607,3,humphreysergio@example.org,2010-01-24,75786.01
CUST0930,Eduardo Rose,Female,1995-09-12,0952 Paul River,North Kimberlyview,California,54523,2,guzmanfelicia@example.net,2018-09-22,7913.26
CUST0931,Elizabeth Vaughan,Female,1937-07-11,8357 Amber Circle,North Anthonyfurt,Nevada,85273,3,carolyn08@example.com,2005-12-07,74365.23
CUST0932,Carrie Leblanc,Female,1971-11-30,69337 Anderson Drive,New Kaylafurt,New Mexico,26872,5,benjaminvega@example.net,2011-10-10,37660.97
CUST0933,Caitlin Alexander,Female,1987-08-02,92163 Johnson Course Apt. 952,Lake Brianberg,Alabama,67315,5,ahouse@example.com,2019-08-26,58346.43
CUST0934,Travis Hodges,Female,1962-07-05,7816 Daniel Club Suite 482,East Beverly,Montana,03683,1,lorimendoza@example.org,2020-07-08,96500.67
CUST0935,Janice Carrillo,Female,1936-07-07,830 Stephanie Ports Suite 357,Brianfort,Nevada,48200,5,zfrazier@example.net,2008-11-20,77035.74
CUST0936,Ashley Malone,Male,1961-03-22,583 Oliver Inlet Apt. 296,Leemouth,Montana,87602,4,cookalicia@example.org,2010-11-28,16992.56
CUST0937,Amber Gross,Female,2005-08-02,069 Stephanie Way,Harrisborough,Hawaii,34868,3,joshua97@example.net,2023-12-24,49236.06
CUST0938,Kayla Rodriguez,Male,1999-01-25,522 Jason Stream,Wilsonfort,Vermont,47475,5,jewing@example.org,2016-02-27,78799.42
CUST0939,Kristen Young,Male,1994-08-14,479 Kenneth Pass,North Michaelchester,Michigan,78968,1,cantujohn@example.com,2012-05-19,41532.95
CUST0940,Scott Rodriguez,Male,1941-10-15,87622 Bray Meadows,Meganport,Louisiana,76894,4,ejackson@example.net,2016-01-05,28600.31
CUST0941,Mark Pierce,Male,1974-09-22,88857 Brianna Common,Port Richard,North Carolina,27366,5,laurabradshaw@example.com,2016-09-26,53656.78
CUST0942,Christopher Wood,Female,1956-09-28,373 Catherine Lakes,Lake Kathrynland,New Jersey,43756,2,edward43@example.com,2023-01-02,69491.72
CUST0943,Mary Wells,Female,1982-11-28,57924 Amy Curve Apt. 662,Nicoleland,Minnesota,48423,3,meyerkaren@example.com,2005-04-24,12828.57
CUST0944,Angela Smith,Female,1976-06-23,6527 Matthew Fork,Jennifermouth,Maryland,22870,3,morr@example.net,2012-11-07,48147.9
CUST0945,Timothy Young,Female,1997-05-07,45834 Faith Way,Smithland,Wisconsin,41861,2,fosterkirsten@example.org,2014-09-26,41982.41
CUST0946,Amy Paul,Female,1973-04-04,414 Brian Street Apt. 748,Millerburgh,Texas,70165,3,brianna52@example.com,2010-12-22,17790.37
CUST0947,Caleb Willis,Male,1975-07-05,5241 Robinson Ferry Apt. 538,New Timothyborough,Virginia,90622,3,william35@example.com,2022-05-26,63700.2
CUST0948,Courtney Miller,Male,1983-12-14,0429 Grant Keys Apt. 952,South Todd,Wyoming,20052,3,tcase@example.org,2008-11-11,93936.28
CUST0949,Rhonda Foster,Male,1943-06-05,74759 Willis Villages Apt. 148,East Jenniferland,Colorado,92845,2,hugheserin@example.com,2006-08-15,55964.02
CUST0950,Jared Sosa,Female,1979-07-09,619 Carter Shore,West Elizabethmouth,Wyoming,19327,2,harpertiffany@example.org,2006-11-19,50959.95
CUST0951,Sue Roberts,Female,1965-06-03,033 Krista Stravenue Suite 590,East Eric,Alaska,16113,2,brandonarmstrong@example.com,2009-06-08,59004.2
CUST0952,Carol Perkins,Male,1936-08-02,668 Dodson Route,Hintonville,Maine,34988,5,kevinwilliams@example.com,2021-03-03,60405.73
CUST0953,Scott Riggs,Male,2002-11-15,4938 Monica Inlet,Edwardsville,Pennsylvania,69022,2,jennacollins@example.net,2024-12-11,42796.07
CUST0954,Gregory Edwards,Female,1963-04-04,901 Dawn Ridges Suite 400,Annaview,Mississippi,95066,2,jonessamantha@example.com,2021-10-15,50691.25
CUST0955,William Wilson,Male,1982-11-19,6312 Christine Turnpike Suite 981,Lake Robert,Louisiana,39457,3,kathleenreese@example.net,2008-07-31,56441.59
CUST0956,Caleb Smith,Female,1963-07-05,697 Paul Street Suite 387,Johnborough,Iowa,89396,3,gtanner@example.org,2007-02-27,53586.41
CUST0957,Melanie Scott,Male,1963-06-10,33667 Mejia Canyon,Hooverville,Colorado,81925,2,ksilva@example.org,2025-02-24,69598.1
CUST0958,Ann Jones,Female,2004-11-14,1673 Michael Harbor Apt. 305,Lake Allen,California,45160,5,elizabeth53@example.com,2006-01-23,15429.85
CUST0959,Larry Davidson,Female,1987-07-18,41360 Brown Branch Apt. 666,West Jamesstad,Texas,12913,4,tylerjimenez@example.net,2020-10-07,37279.17
CUST0960,Eric Brooks,Male,1951-09-07,20079 Travis Tunnel Suite 029,New Danielport,North Dakota,38679,2,hugheschristine@example.org,2015-10-01,70355.66
CUST0961,Michael Roberts,Female,1982-10-10,03184 Beverly Club,Mccormickport,Iowa,44103,4,vwalker@example.net,2016-07-24,62763.54
CUST0962,Jay Myers,Male,1973-02-06,854 Kara Walk,West Rachelborough,North Dakota,89386,3,dfuentes@example.org,2008-05-27,83622.54
CUST0963,Julia Acosta,Male,1960-12-29,583 Day Drives,West Victor,Missouri,53380,5,qgarcia@example.com,2014-12-03,3161.71
CUST0964,Jeffrey Waters,Male,2005-03-14,02301 Zavala Locks,Hallchester,Alaska,07981,2,mendezkeith@example.net,2024-01-09,37655.28
CUST0965,Dillon Greene,Male,1982-03-06,29287 Anna Common Apt. 129,East Tara,Nebraska,74613,3,onavarro@example.net,2022-08-08,53430.06
CUST0966,Anna Walter,Male,1957-11-03,485 Jason Orchard Suite 225,North Laura,Wisconsin,61057,2,olynch@example.com,2019-01-25,58526.26
CUST0967,Justin Williams,Female,1970-12-29,1017 Jennifer Tunnel,Dunnmouth,Minnesota,43036,5,christy59@example.org,2023-02-03,59847.69
CUST0968,Susan Alvarez,Female,2001-07-26,4169 Ruth Camp Apt. 050,Port Marissaport,Minnesota,19763,3,howard21@example.com,2020-07-24,49374.98
CUST0969,Theodore Howard,Female,2002-10-23,642 Erin Rapid,Boonetown,Nebraska,43308,5,shawn18@example.com,2024-09-29,19178.39
CUST0970,William Martin,Female,2005-10-30,151 Gentry Mountain,Lake Heidi,Delaware,07106,2,eblack@example.net,2011-01-17,32770.89
CUST0971,Tyrone Sanchez,Male,1985-09-10,61672 Reynolds Forks Suite 232,South Sarah,New Hampshire,88566,5,kluna@example.net,2024-07-09,80067.26
CUST0972,Allison Sampson,Male,1998-08-07,61994 David Isle Apt. 730,North Brettchester,California,48753,1,brian92@example.org,2018-07-17,86261.47
CUST0973,Lance Jones,Female,1975-06-16,1645 Erin Coves,East Emily,Delaware,95285,4,gwendolynhaley@example.org,2007-08-22,73801.05
CUST0974,Steven Burns,Male,1978-08-22,7173 Kenneth Village Apt. 891,Webstershire,Alabama,04163,3,caroline72@example.com,2006-07-22,1562.9
CUST0975,Peter White,Male,1938-06-22,49233 Angela Stream Apt. 003,Jessicaberg,Utah,74858,3,janetodonnell@example.com,2011-01-26,38227.38
CUST0976,Scott Smith,Female,1938-10-29,69261 Jeffrey Run Suite 153,Rossfurt,Montana,13114,4,lauriebrown@example.com,2018-07-03,89930.25
CUST0977,Isaiah Hernandez,Female,1937-06-27,86587 Carter Stravenue,Lake Catherineland,West Virginia,09967,3,hkim@example.org,2015-09-12,97643.82
CUST0978,Matthew Barron,Male,2006-06-02,024 Ashley Burg,Deanbury,Iowa,38910,4,steventaylor@example.net,2014-08-12,44558.25
CUST0979,Susan Acosta,Male,1979-03-03,062 Lauren Bridge Suite 605,Katiebury,North Carolina,83947,1,watkinsfrancisco@example.org,2024-10-03,25646.17
CUST0980,Christopher White,Female,1952-03-31,55121 Eduardo Cliffs,Sandovalport,Idaho,33852,1,hollandsarah@example.org,2017-06-03,63867.98
CUST0981,Rodney Rodgers,Female,1989-09-15,26801 David Meadow Suite 357,Tylermouth,Tennessee,84105,4,cooksarah@example.com,2013-05-26,43320.07
CUST0982,Jason Gutierrez,Female,1958-05-08,7593 Wise Walk Apt. 069,Crawfordhaven,Virginia,31061,2,david41@example.net,2017-10-16,47217.41
CUST0983,Derrick Coleman,Male,1947-07-03,776 Robert Alley,East Allisonfurt,Pennsylvania,33639,4,john23@example.org,2017-09-20,59061.49
CUST0984,Julie Moses,Female,1940-04-24,792 Kimberly Highway,West William,Kentucky,46732,4,evansjennifer@example.org,2007-04-21,88797.85
CUST0985,Luis Washington,Female,1982-10-02,03079 Michaela Island Apt. 048,Donburgh,Vermont,97683,2,jonathantaylor@example.org,2006-10-08,41734.16
CUST0986,Troy Cox,Male,1973-06-23,7874 Herbert Plaza,New Haroldchester,California,45800,2,nrodriguez@example.com,2009-09-29,99750.65
CUST0987,Ashlee Hernandez,Female,2004-09-14,9736 Cunningham Loaf Suite 709,Gonzalezview,Minnesota,22650,3,moorecody@example.org,2018-03-19,94425.56
CUST0988,Christopher Martinez,Male,1966-12-12,92942 Amanda Green Apt. 880,Dorseyview,South Dakota,21642,2,holtchristopher@example.com,2016-09-29,64688.45
CUST0989,Alejandro Hines,Male,1998-03-22,1664 Lucas Run,Davisstad,Utah,56650,5,meyerslaura@example.org,2016-05-18,82102.22
CUST0990,Kristen Smith,Male,1969-02-03,1800 John Crest,Port Jacob,Oklahoma,86324,4,aaronrangel@example.com,2009-08-11,44930.05
CUST0991,Vanessa Bass,Female,1949-11-16,407 Chad Inlet,West Jessica,Nebraska,05563,5,mrodriguez@example.net,2015-11-28,2347.78
CUST0992,Robin Blair,Male,1943-01-03,992 Lane Walks,Angelamouth,North Carolina,66486,5,cuevaselijah@example.org,2010-04-14,59220.78
CUST0993,Sonya Smith,Female,1959-06-24,74453 Yang Cliff Apt. 414,Johnville,Oregon,95635,5,padillatroy@example.com,2012-04-09,30190.07
CUST0994,Lisa Cannon,Male,1974-10-13,715 Justin Crest Suite 218,Sheribury,Kentucky,47898,1,erica01@example.com,2019-03-03,82877.51
CUST0995,Mark Kim,Male,1970-06-13,56032 Bradley Camp Apt. 967,North Lisa,North Carolina,90366,3,ericalopez@example.net,2005-08-02,48155.51
CUST0996,Anna Watson,Male,1965-08-20,23032 Samantha Motorway Suite 520,South Devinton,Maryland,71685,2,poolesheila@example.net,2007-07-16,76212.75
CUST0997,Steven Smith,Female,2004-10-05,1106 Tyler Walk,Burnsmouth,Utah,60992,5,carolyn57@example.org,2017-07-26,21961.4
CUST0998,Julie Alexander,Female,1970-10-17,8223 Donna Keys,Brooksville,Ohio,70527,3,nicholas77@example.com,2008-07-28,80329.65
CUST0999,Taylor Green,Male,1970-12-21,5297 Torres Place Suite 081,Mannmouth,New Jersey,39562,3,christopherdavis@example.org,2006-03-24,33274.96
CUST1000,Kristy Cisneros,Female,1993-01-26,61027 Kathy Views,North Erica,Michigan,79912,4,suzanne26@example.org,2011-03-11,57789.37
